Index,  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
678,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724716e+17,15,0,29," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
679,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247162e+17,15,0,29," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
680,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247162e+17,15,0,28," ""Filter """," ""pacer.sys"""," ""QoS Packet Scheduler""",,,,,,,,,,,,,,,,,,
681,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247162e+17,15,0,28," ""LowerIfIndex """,45,,,,,,,,,,,,,,,,,,,
682,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247163e+17,15,0,28," ""MiniportIfIndex """,17,,,,,,,,,,,,,,,,,,,
683,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247163e+17,15,0,28," ""IfIndex """,46,,,,,,,,,,,,,,,,,,,
684,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247163e+17,15,0,28," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
685,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247163e+17,15,0,28," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
686,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247163e+17,15,0,28," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
687,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247165e+17,15,0,28," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
688,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247165e+17,15,0,27," ""Filter """," ""FortiFilter.sys"""," ""Fortinet NDIS 6.0 LightWeight Filter""",,,,,,,,,,,,,,,,,,
689,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247165e+17,15,0,27," ""LowerIfIndex """,37,,,,,,,,,,,,,,,,,,,
690,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247165e+17,15,0,27," ""MiniportIfIndex """,9,,,,,,,,,,,,,,,,,,,
691,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247165e+17,15,0,27," ""IfIndex """,47,,,,,,,,,,,,,,,,,,,
692,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247166e+17,15,0,27," ""NdisObject """,16850689,,,,,,,,,,,,,,,,,,,
693,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247166e+17,15,0,27," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
694,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247166e+17,15,0,27," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
695,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247168e+17,15,0,27," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
696,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247168e+17,15,0,26," ""Filter """," ""pacer.sys"""," ""QoS Packet Scheduler""",,,,,,,,,,,,,,,,,,
697,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247168e+17,15,0,26," ""LowerIfIndex """,47,,,,,,,,,,,,,,,,,,,
698,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247168e+17,15,0,26," ""MiniportIfIndex """,9,,,,,,,,,,,,,,,,,,,
699,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247168e+17,15,0,26," ""IfIndex """,48,,,,,,,,,,,,,,,,,,,
700,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247168e+17,15,0,26," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
701,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724717e+17,15,0,26," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
702,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724717e+17,15,0,26," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
703,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247171e+17,15,0,26," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
704,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247171e+17,15,0,25," ""Filter """," ""wfplwfs.sys"""," ""WFP 802.3 MAC Layer LightWeight Filter""",,,,,,,,,,,,,,,,,,
705,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247171e+17,15,0,25," ""OptDataPath """,117835009,,,,,,,,,,,,,,,,,,,
706,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247171e+17,15,0,25," ""LowerIfIndex """,48,,,,,,,,,,,,,,,,,,,
707,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247171e+17,15,0,25," ""MiniportIfIndex """,9,,,,,,,,,,,,,,,,,,,
708,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247171e+17,15,0,25," ""IfIndex """,49,,,,,,,,,,,,,,,,,,,
709,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247171e+17,15,0,25," ""NdisObject """,117835009,,,,,,,,,,,,,,,,,,,
710,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247173e+17,15,0,25," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
711,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247173e+17,15,0,25," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
712,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247174e+17,15,0,25," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
713,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247174e+17,15,0,24," ""Filter """," ""wfplwfs.sys"""," ""WFP Native MAC Layer LightWeight Filter""",,,,,,,,,,,,,,,,,,
714,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247174e+17,15,0,24," ""MiniportIfIndex """,7,,,,,,,,,,,,,,,,,,,
715,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247176e+17,15,0,24," ""IfIndex """,50,,,,,,,,,,,,,,,,,,,
716,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247176e+17,15,0,24," ""NdisObject """,215945729,,,,,,,,,,,,,,,,,,,
717,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247176e+17,15,0,24," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
718,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247178e+17,15,0,24," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
719,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247178e+17,15,0,24," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
720,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247178e+17,15,0,23," ""Filter """," ""nwifi.sys"""," ""Native WiFi Filter Driver""",,,,,,,,,,,,,,,,,,
721,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247178e+17,15,0,23," ""NdisMedium """," ""Ethernet """,,,,,,,,,,,,,,,,,,,
722,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247179e+17,15,0,23," ""LowerIfIndex """,50,,,,,,,,,,,,,,,,,,,
723,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247179e+17,15,0,23," ""MiniportIfIndex """,7,,,,,,,,,,,,,,,,,,,
724,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247179e+17,15,0,23," ""IfIndex """,51,,,,,,,,,,,,,,,,,,,
725,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247179e+17,15,0,23," ""NdisObject """,207064577,,,,,,,,,,,,,,,,,,,
726,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247179e+17,15,0,23," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
727,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247181e+17,15,0,23," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
728,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247181e+17,15,0,23," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
729,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247181e+17,15,0,22," ""Filter """," ""FortiFilter.sys"""," ""Fortinet NDIS 6.0 LightWeight Filter""",,,,,,,,,,,,,,,,,,
730,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247181e+17,15,0,22," ""LowerIfIndex """,51,,,,,,,,,,,,,,,,,,,
731,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247182e+17,15,0,22," ""MiniportIfIndex """,7,,,,,,,,,,,,,,,,,,,
732,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247182e+17,15,0,22," ""IfIndex """,52,,,,,,,,,,,,,,,,,,,
733,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247182e+17,15,0,22," ""NdisObject """,4005755393,,,,,,,,,,,,,,,,,,,
734,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247182e+17,15,0,22," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
735,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247184e+17,15,0,22," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
736,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247184e+17,15,0,22," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
737,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247184e+17,15,0,21," ""Filter """," ""pacer.sys"""," ""QoS Packet Scheduler""",,,,,,,,,,,,,,,,,,
738,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247186e+17,15,0,21," ""LowerIfIndex """,52,,,,,,,,,,,,,,,,,,,
739,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247186e+17,15,0,21," ""MiniportIfIndex """,7,,,,,,,,,,,,,,,,,,,
740,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247186e+17,15,0,21," ""IfIndex """,53,,,,,,,,,,,,,,,,,,,
741,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247186e+17,15,0,21," ""NdisObject """,3704619009,,,,,,,,,,,,,,,,,,,
742,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247186e+17,15,0,21," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
743,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247187e+17,15,0,21," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
744,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247187e+17,15,0,21," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
745,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247187e+17,15,0,20," ""Filter """," ""wfplwfs.sys"""," ""WFP 802.3 MAC Layer LightWeight Filter""",,,,,,,,,,,,,,,,,,
746,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247187e+17,15,0,20," ""OptDataPath """,207064577,,,,,,,,,,,,,,,,,,,
747,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247189e+17,15,0,20," ""LowerIfIndex """,53,,,,,,,,,,,,,,,,,,,
748,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247189e+17,15,0,20," ""MiniportIfIndex """,7,,,,,,,,,,,,,,,,,,,
749,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247189e+17,15,0,20," ""IfIndex """,54,,,,,,,,,,,,,,,,,,,
750,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247189e+17,15,0,20," ""NdisObject """,257,,,,,,,,,,,,,,,,,,,
751,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247189e+17,15,0,20," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
752,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724719e+17,15,0,20," ""Lower""",2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
753,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724719e+17,15,0,20," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
754,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247192e+17,15,0,15," ""Miniport """," ""ftvnic.sys"""," ""Fortinet Virtual Ethernet Adapter (NDIS 6.30)""",,,,,,,,,,,,,,,,,,
755,Microsoft-Windows-PktMon,0,70,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247192e+17,15,0,15," ""PhysAddress """,6,38923010049,,,,,,,,,,,,,,,,,,
756,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247194e+17,15,0,15," ""NdisMedium """," ""Ethernet """,,,,,,,,,,,,,,,,,,,
757,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247194e+17,15,0,15," ""IfGuid """, {e5679f46-8937-40c5-b00a-06a970d0cce6},,,,,,,,,,,,,,,,,,,
758,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247194e+17,15,0,15," ""IfIndex """,19,,,,,,,,,,,,,,,,,,,
759,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247194e+17,15,0,15," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
760,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247194e+17,15,0,15," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
761,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247195e+17,15,0,15," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
762,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247195e+17,15,0,13," ""Miniport """," ""bthpan.sys"""," ""Bluetooth Device (Personal Area Network)""",,,,,,,,,,,,,,,,,,
763,Microsoft-Windows-PktMon,0,70,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247197e+17,15,0,13," ""PhysAddress """,6,229548069185596,,,,,,,,,,,,,,,,,,
764,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247197e+17,15,0,13," ""NdisMedium """," ""Ethernet """,,,,,,,,,,,,,,,,,,,
765,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247197e+17,15,0,13," ""IfGuid """, {7da68da3-1c49-4f44-b61e-e7dcb0273b35},,,,,,,,,,,,,,,,,,,
766,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247197e+17,15,0,13," ""IfIndex """,11,,,,,,,,,,,,,,,,,,,
767,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247198e+17,15,0,13," ""NdisObject """,207064577,,,,,,,,,,,,,,,,,,,
768,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247198e+17,15,0,13," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
769,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247198e+17,15,0,13," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
770,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.33127436072472e+17,15,0,11," ""Miniport """," ""rtwlane.sys"""," ""Realtek RTL8723DE 802.11b/g/n PCIe Adapter""",,,,,,,,,,,,,,,,,,
771,Microsoft-Windows-PktMon,0,70,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.33127436072472e+17,15,0,11," ""PhysAddress """,6,229548069185597,,,,,,,,,,,,,,,,,,
772,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.33127436072472e+17,15,0,11," ""NdisMedium """," ""WiFi """,,,,,,,,,,,,,,,,,,,
773,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.33127436072472e+17,15,0,11," ""IfGuid """, {41423ddd-215c-4d64-84c5-36de65f5af4d},,,,,,,,,,,,,,,,,,,
774,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.33127436072472e+17,15,0,11," ""IfIndex """,4,,,,,,,,,,,,,,,,,,,
775,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247202e+17,15,0,11," ""NdisObject """,207064577,,,,,,,,,,,,,,,,,,,
776,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247202e+17,15,0,11," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
777,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247202e+17,15,0,11," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
778,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247203e+17,15,0,10," ""Miniport """," ""rassstp.sys"""," ""WAN Miniport (SSTP)""",,,,,,,,,,,,,,,,,,
779,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247203e+17,15,0,10," ""NdisMedium """,12,,,,,,,,,,,,,,,,,,,
780,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247203e+17,15,0,10," ""IfGuid """, {7c604115-f4fc-4987-a4e0-969b37074858},,,,,,,,,,,,,,,,,,,
781,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247203e+17,15,0,10," ""IfIndex """,10,,,,,,,,,,,,,,,,,,,
782,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247203e+17,15,0,10," ""NdisObject """,117835009,,,,,,,,,,,,,,,,,,,
783,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247205e+17,15,0,10," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
